;Druckmessgerät;Durchflussmesser;3/2-Wege-Magnetventil, in Ruhestellung gesperrt;3/2-Wege-Magnetventil, in Ruhestellung gesperrt;3/2-Wege-Magnetventil, in Ruhestellung gesperrt;3/2-Wege-Magnetventil, in Ruhestellung gesperrt;Zylinder, doppeltwirkend;Zylinder, doppeltwirkend
;PSensorIdeal;QSensorIdeal;V1;V2;V4;V3;ADN_VI_1;ADN_VI2
323,6;19,3747997;10,2575756;6,46;3,23;3,23;6,46;8,6670913;0
323,7;19,3753811;8,8940311;6,46;3,23;3,23;6,46;4,1674429;0
323,8;19,3757687;7,9960265;6,46;3,23;3,23;6,46;0,1187348;0
323,9;19,3780943;2,700926;6,46;3,23;3,23;6,46;0,0192831;0
324;19,3792894;0,0031977;6,46;3,23;3,23;6,46;0;0
324,1;19,379354;0,002907;6,46;3,23;3,23;6,46;0;0
324,2;19,3794186;0,0026486;6,46;3,23;3,23;6,46;0;0
324,3;19,3794832;0,0024225;6,46;3,23;3,23;6,46;0;0
324,4;19,3795155;0,0022287;6,46;3,23;3,23;6,46;0;0
324,5;19,3795478;0,0020349;6,46;3,23;3,23;6,46;0;0
324,6;19,3796124;0,0018411;6,46;3,23;3,23;6,46;0;0
324,7;19,3796447;0,000646;6,46;6,46;3,23;6,46;0;0
324,8;19,379677;0,0005814;6,46;6,46;3,23;6,46;0;0
324,9;19,3797093;0,0005168;6,46;6,46;3,23;6,46;0;0
325;19,3797093;0,0004845;6,46;6,46;3,23;6,46;0;0
325,1;19,3797416;0,0004199;6,46;6,46;3,23;6,46;0;0
325,2;19,3797739;0,0003876;6,46;6,46;3,23;6,46;0;0
325,3;19,3797739;0,0003553;6,46;6,46;3,23;6,46;0;0
325,4;19,3798062;0,000323;6,46;6,46;3,23;6,46;0;0
325,5;19,3798385;0,0002907;6,46;6,46;3,23;6,46;0;0
325,6;19,3798385;0,0002907;6,46;6,46;3,23;6,46;0;0
325,7;19,3798385;0,0002584;6,46;6,46;3,23;6,46;0;0
325,8;19,3798708;0,0002261;6,46;6,46;3,23;6,46;0;0
325,9;19,3798708;0,0002261;6,46;6,46;3,23;6,46;0;0
326;19,3799031;0,0001938;6,46;6,46;3,23;6,46;0;0
326,1;19,3799031;0,0001615;6,46;6,46;3,23;6,46;0;0
326,2;19,3799031;0,0001615;6,46;6,46;3,23;6,46;0;0
326,3;19,3799031;0,0001615;6,46;6,46;3,23;6,46;0;0
326,4;19,3799354;0,0001292;6,46;6,46;3,23;6,46;0;0
326,5;19,3799354;0,0001292;6,46;6,46;3,23;6,46;0;0
326,6;19,3799354;0,0000969;6,46;6,46;6,46;6,46;0;0
326,7;19,3799354;0,0000969;6,46;6,46;6,46;6,46;0;0
326,8;12,1446062;406,4945956;3,23;3,23;6,46;6,46;142,583182;0
326,9;16,3698661;519,6567089;3,23;3,23;6,46;6,46;232,6366156;0
327;18,7869397;93,3018446;3,23;3,23;6,46;6,46;279,7233941;0
327,1;19,3698255;36,3538761;3,23;3,23;6,46;6,46;287,8255907;0
327,2;19,3754134;6,0546996;3,23;3,23;6,46;6,46;289,3212745;0
327,3;19,3781266;0,0276488;3,23;3,23;6,46;6,46;290,7;0
327,4;19,3783204;0,0133722;3,23;3,23;6,46;6,46;290,7;0
327,5;19,3784496;0,0122094;3,23;3,23;6,46;6,46;290,7;0
327,6;19,3785788;0,0111758;3,23;3,23;6,46;6,46;290,7;0
327,7;19,378708;0,0101745;3,23;3,23;6,46;6,46;290,7;0
327,8;19,3788372;0,0093024;3,23;3,23;6,46;6,46;290,7;0
327,9;19,3789341;0,0084949;3,23;3,23;6,46;6,46;290,7;0
328;19,379031;0,007752;3,23;3,23;6,46;6,46;290,7;0
328,1;19,3790956;0,0070737;3,23;3,23;6,46;6,46;290,7;0
328,2;19,3791925;0,00646;3,23;3,23;6,46;6,46;290,7;0
328,3;19,3792571;0,0059109;3,23;3,23;6,46;6,46;290,7;0
328,4;19,3793217;0,0053941;3,23;3,23;6,46;6,46;290,7;0
328,5;19,3793863;0,0049096;3,23;3,23;6,46;6,46;290,7;0
328,6;19,3794186;0,0044897;3,23;3,23;6,46;6,46;290,7;0
328,7;19,3789018;1,1469084;6,46;3,23;3,23;3,23;290,7;104,9585916
328,8;19,3338433;75,4210814;6,46;3,23;3,23;3,23;265,5124923;111,4330943
328,9;19,2675637;115,7889431;6,46;3,23;3,23;3,23;215,2436147;116,6479616
329;19,26695;118,4916456;6,46;3,23;3,23;3,23;164,9747371;120,6271924
329,1;19,2669177;118,4658379;6,46;3,23;3,23;3,23;108,7608507;123,8043173
329,2;19,2668854;118,4325689;6,46;3,23;3,23;3,23;61,003718;126,1828247
329,3;19,3627195;37,984477;6,46;3,23;3,23;3,23;22,7457569;127,6943678
329,4;19,3733462;13,1248789;6,46;3,23;3,23;3,23;15,7778717;129,2
329,5;19,3745413;10,7970502;6,46;3,23;3,23;3,23;10,0101899;129,2
329,6;19,3751873;9,2008165;6,46;3,23;3,23;3,23;5,2522384;129,2
329,7;19,3756395;8,1986767;6,46;3,23;3,23;3,23;1,2436469;129,2
329,8;19,3791925;2,7766049;6,46;3,23;3,23;3,23;0;129,2
329,9;19,3792571;0,0035207;6,46;3,23;3,23;3,23;0;129,2
330;19,3793217;0,00323;6,46;3,23;3,23;3,23;0;129,2
330,1;19,3793863;0,0029393;6,46;3,23;3,23;3,23;0;129,2
330,2;19,3794509;0,0026809;6,46;3,23;3,23;3,23;0;129,2
330,3;19,3794832;0,0024548;6,46;3,23;3,23;3,23;0;129,2
330,4;19,3795155;0,0022287;6,46;3,23;3,23;3,23;0;129,2
330,5;19,3795801;0,0020349;6,46;3,23;3,23;3,23;0;129,2
330,6;19,3796124;0,0018734;6,46;3,23;3,23;3,23;0;129,2
330,7;19,3535463;56,8675415;6,46;6,46;3,23;6,46;0;73,213441
330,8;19,3775452;4,8814021;6,46;6,46;3,23;6,46;0;30,5592561
330,9;19,3785465;2,5989549;6,46;6,46;3,23;6,46;0;8,5755531
331;19,3796447;0,8726168;6,46;6,46;3,23;6,46;0;4,2779089
331,1;19,3797093;0,0005168;6,46;6,46;3,23;6,46;0;0
331,2;19,3797093;0,0004845;6,46;6,46;3,23;6,46;0;0
331,3;19,3797416;0,0004199;6,46;6,46;3,23;6,46;0;0
331,4;19,3797739;0,0003876;6,46;6,46;3,23;6,46;0;0
331,5;19,3797739;0,0003553;6,46;6,46;3,23;6,46;0;0
331,6;19,3798062;0,000323;6,46;6,46;3,23;6,46;0;0
331,7;19,3798385;0,0002907;6,46;6,46;3,23;6,46;0;0
331,8;19,3798385;0,0002584;6,46;6,46;3,23;6,46;0;0
331,9;19,3798385;0,0002584;6,46;6,46;3,23;6,46;0;0
332;19,3798708;0,0002261;6,46;6,46;3,23;6,46;0;0
332,1;19,3798708;0,0001938;6,46;6,46;3,23;6,46;0;0
332,2;19,3799031;0,0001938;6,46;6,46;3,23;6,46;0;0
332,3;19,3799031;0,0001615;6,46;6,46;3,23;6,46;0;0
332,4;19,3799031;0,0001615;6,46;6,46;3,23;6,46;0;0
332,5;19,3799031;0,0001292;6,46;6,46;3,23;6,46;0;0
332,6;19,3799354;0,0001292;6,46;6,46;3,23;6,46;0;0
332,7;19,3799354;0,0001292;6,46;6,46;3,23;6,46;0;0
332,8;10,9609081;873,8525011;3,23;3,23;3,23;6,46;48,9955793;0
332,9;15,3813246;598,516416;3,23;3,23;3,23;6,46;198,0236126;0
333;18,2563476;307,0752279;3,23;3,23;3,23;6,46;277,7034167;0
333,1;19,3633978;20,6239376;3,23;3,23;3,23;6,46;286,3477365;0
333,2;19,3778359;6,436421;3,23;3,23;3,23;6,46;288,611805;0
333,3;19,3780943;0,0156009;3,23;3,23;3,23;6,46;290,6963178;0
333,4;19,3782558;0,0142443;3,23;3,23;3,23;6,46;290,7;0
333,5;19,3784173;0,0130169;3,23;3,23;3,23;6,46;290,7;0
333,6;19,3785465;0,0118864;3,23;3,23;3,23;6,46;290,7;0
333,7;19,3786757;0,0108528;3,23;3,23;3,23;6,46;290,7;0
333,8;19,3788049;0,0099161;3,23;3,23;3,23;6,46;290,7;0
333,9;19,3789018;0,009044;3,23;3,23;3,23;6,46;290,7;0
334;19,3789987;0,0082688;3,23;3,23;3,23;6,46;290,7;0
334,1;19,3790956;0,0075259;3,23;3,23;3,23;6,46;290,7;0
334,2;19,3791602;0,0068799;3,23;3,23;3,23;6,46;290,7;0
334,3;19,3792248;0,0062662;3,23;3,23;3,23;6,46;290,7;0
334,4;19,3792894;0,0057494;3,23;3,23;3,23;6,46;290,7;0
334,5;19,379354;0,0052326;3,23;3,23;3,23;6,46;290,7;0
334,6;19,3794186;0,0047804;3,23;3,23;3,23;6,46;290,7;0
334,7;19,3794832;0,000969;6,46;3,23;6,46;6,46;290,7;0
334,8;19,3264789;76,4378531;6,46;3,23;6,46;6,46;260,5806376;0
334,9;19,2679836;118,0378306;6,46;3,23;6,46;6,46;210,8349554;0
335;19,2677252;118,1362164;6,46;3,23;6,46;6,46;154,5902225;0
335,1;19,267596;118,1352474;6,46;3,23;6,46;6,46;98,330244;0
335,2;19,2674668;118,1343753;6,46;3,23;6,46;6,46;42,0702655;0
335,3;19,3695671;21,9713967;6,46;3,23;6,46;6,46;25,2504281;0
335,4;19,3737015;12,3847567;6,46;3,23;6,46;6,46;14,4731778;0
335,5;19,3747351;10,425148;6,46;3,23;6,46;6,46;8,930304;0
335,6;19,3753165;8,9914479;6,46;3,23;6,46;6,46;4,5888287;0
335,7;19,3757364;8,0606588;6,46;3,23;6,46;6,46;1,8838329;0
335,8;19,3792248;2,7241174;6,46;3,23;6,46;6,46;0,940576;0
335,9;19,3792894;0,0030039;6,46;3,23;6,46;6,46;0;0
336;19,379354;0,0027455;6,46;3,23;6,46;6,46;0;0
336,1;19,3794186;0,0024871;6,46;3,23;6,46;6,46;0;0
336,2;19,3794832;0,0022933;6,46;3,23;6,46;6,46;0;0
336,3;19,3795155;0,0020672;6,46;3,23;6,46;6,46;0;0
336,4;19,3795478;0,0019057;6,46;3,23;6,46;6,46;0;0
336,5;19,3795801;0,0017442;6,46;3,23;6,46;6,46;0;0
336,6;19,3788372;1,6322159;6,46;3,23;3,23;6,46;0;0
336,7;19,3794186;0,3187041;6,46;3,23;3,23;6,46;0;0
336,8;19,3787403;1,8805383;6,46;6,46;3,23;3,23;0;103,3886178
336,9;19,3792248;0,8515249;6,46;6,46;3,23;3,23;0;110,5068272
337;19,3794186;0,4849199;6,46;6,46;3,23;3,23;0;116,0815488
337,1;19,3794832;0,3911853;6,46;6,46;3,23;3,23;0;120,1950507
337,2;19,3795478;0,3417986;6,46;6,46;3,23;3,23;0;123,4427188
337,3;19,3795801;0,3074637;6,46;6,46;3,23;3,23;0;125,9183523
337,4;19,379677;0,1492906;6,46;6,46;3,23;3,23;0;127,559483
337,5;19,3797416;0,0068799;6,46;6,46;3,23;3,23;0;129,2
337,6;19,3797739;0,0005491;6,46;6,46;3,23;3,23;0;129,2
337,7;19,3798062;0,0003876;6,46;6,46;3,23;3,23;0;129,2
337,8;19,3798062;0,0003553;6,46;6,46;3,23;3,23;0;129,2
337,9;19,3798385;0,000323;6,46;6,46;3,23;3,23;0;129,2
338;19,3798385;0,0002907;6,46;6,46;3,23;3,23;0;129,2
338,1;19,3798708;0,0002584;6,46;6,46;3,23;3,23;0;129,2
338,2;19,3798708;0,0002584;6,46;6,46;3,23;3,23;0;129,2
338,3;19,3798708;0,0002261;6,46;6,46;3,23;3,23;0;129,2
338,4;19,3799031;0,0001938;6,46;6,46;3,23;3,23;0;129,2
338,5;19,3799031;0,0001938;6,46;6,46;3,23;3,23;0;129,2
338,6;19,3799031;0,0001615;6,46;6,46;3,23;3,23;0;129,2
338,7;13,2823414;397,7884536;3,23;3,23;3,23;6,46;167,3313451;66,7409086
338,8;17,1605055;437,1849251;3,23;3,23;3,23;6,46;273,9523854;15,4885606
338,9;19,2113294;26,3260827;3,23;3,23;3,23;6,46;282,6636954;5,9581872
339;19,3700516;8,3829159;3,23;3,23;3,23;6,46;287,7429027;2,8809662
339,1;19,3779974;0,0391476;3,23;3,23;3,23;6,46;289,2256342;0,0125001
339,2;19,3781589;0,0151164;3,23;3,23;3,23;6,46;290,7;0
339,3;19,3783204;0,0137275;3,23;3,23;3,23;6,46;290,7;0
339,4;19,3784819;0,0125324;3,23;3,23;3,23;6,46;290,7;0
339,5;19,3786111;0,0114342;3,23;3,23;3,23;6,46;290,7;0
339,6;19,3787403;0,0104329;3,23;3,23;3,23;6,46;290,7;0
339,7;19,3788372;0,0095285;3,23;3,23;3,23;6,46;290,7;0
339,8;19,3789341;0,0086887;3,23;3,23;3,23;6,46;290,7;0
339,9;19,379031;0,0079458;3,23;3,23;3,23;6,46;290,7;0
340;19,3791279;0,0072675;3,23;3,23;3,23;6,46;290,7;0
340,1;19,3791925;0,0066215;3,23;3,23;3,23;6,46;290,7;0
340,2;19,3792571;0,0060401;3,23;3,23;3,23;6,46;290,7;0
340,3;19,3793217;0,0055233;3,23;3,23;3,23;6,46;290,7;0
340,4;19,3793863;0,0050388;3,23;3,23;3,23;6,46;290,7;0
340,5;19,3794509;0,0046189;3,23;3,23;3,23;6,46;290,7;0
340,6;19,3794832;0,004199;3,23;3,23;3,23;6,46;290,7;0
340,7;19,3795478;0,0038437;3,23;3,23;3,23;6,46;290,7;0
340,8;19,3588112;45,9730422;6,46;3,23;3,23;6,46;281,0564151;0
340,9;19,2984748;94,0787565;6,46;3,23;3,23;6,46;241,2597466;0
341;19,2678544;118,1364748;6,46;3,23;3,23;6,46;185,1061966;0
341,1;19,2677252;118,1354735;6,46;3,23;3,23;6,46;128,8558435;0
341,2;19,267596;118,1345368;6,46;3,23;3,23;6,46;72,595865;0
341,3;19,365465;30,2849645;6,46;3,23;3,23;6,46;38,3015015;0
341,4;19,3713759;17,9096071;6,46;3,23;3,23;6,46;18,0583809;0
341,5;19,3742829;11,4942457;6,46;3,23;3,23;6,46;11,6501578;0
341,6;19,3750581;9,5237196;6,46;3,23;3,23;6,46;6,9732147;0
341,7;19,3755749;8,56596;6,46;3,23;3,23;6,46;3,6668575;0
341,8;19,3791602;5,4915168;6,46;3,23;3,23;6,46;1,8331865;0
341,9;19,3792894;0,056202;6,46;3,23;3,23;6,46;0;0
342;19,379354;0,0029393;6,46;3,23;3,23;6,46;0;0
342,1;19,3794186;0,0026809;6,46;3,23;3,23;6,46;0;0
342,2;19,3794509;0,0024548;6,46;3,23;3,23;6,46;0;0
342,3;19,3795155;0,0022287;6,46;3,23;3,23;6,46;0;0
342,4;19,3795478;0,0020349;6,46;3,23;3,23;6,46;0;0
342,5;19,3795801;0,0018734;6,46;3,23;3,23;6,46;0;0
342,6;19,3796124;0,0017119;6,46;3,23;3,23;6,46;0;0
342,7;19,3796447;0,0015504;6,46;3,23;3,23;6,46;0;0
342,8;19,379677;0,0004199;6,46;6,46;6,46;6,46;0;0
342,9;19,3797093;0,0003876;6,46;6,46;6,46;6,46;0;0
343;19,3797416;0,0003553;6,46;6,46;6,46;6,46;0;0
343,1;19,3797739;0,000323;6,46;6,46;6,46;6,46;0;0
343,2;19,3797739;0,0002907;6,46;6,46;6,46;6,46;0;0
343,3;19,3798062;0,0002907;6,46;6,46;6,46;6,46;0;0
343,4;19,3798062;0,0002584;6,46;6,46;6,46;6,46;0;0
343,5;19,3798385;0,0002261;6,46;6,46;6,46;6,46;0;0
343,6;19,3798385;0,0002261;6,46;6,46;6,46;6,46;0;0
343,7;19,3798708;0,0001938;6,46;6,46;6,46;6,46;0;0
343,8;19,3798708;0,0001615;6,46;6,46;6,46;6,46;0;0
343,9;19,3798708;0,0001615;6,46;6,46;6,46;6,46;0;0
344;19,3799031;0,0001615;6,46;6,46;6,46;6,46;0;0
344,1;19,3799031;0,0001292;6,46;6,46;6,46;6,46;0;0
344,2;19,3799031;0,0001292;6,46;6,46;6,46;6,46;0;0
344,3;19,3799354;0,0000969;6,46;6,46;6,46;6,46;0;0
344,4;19,3799354;0,0000969;6,46;6,46;6,46;6,46;0;0
344,5;19,3799354;0,0000969;6,46;6,46;6,46;6,46;0;0
344,6;19,3798385;238,7654437;6,46;6,46;3,23;6,46;0;0
344,7;19,3798385;11,315336;6,46;6,46;3,23;6,46;0;0
344,8;11,228772;868,7034935;3,23;3,23;3,23;3,23;65,1993588;61,2922862
344,9;15,6204415;576,669988;3,23;3,23;3,23;3,23;266,4597867;107,9213414
345;18,3992751;288,7118381;3,23;3,23;3,23;3,23;278,3069099;113,3966759
345,1;19,360297;21,6317299;3,23;3,23;3,23;3,23;284,8922662;117,8502322
345,2;19,3776098;6,718723;3,23;3,23;3,23;3,23;287,8053063;121,6465158
345,3;19,3778682;0,3436397;3,23;3,23;3,23;3,23;290,7;124,732264
345,4;19,378062;0,3116304;3,23;3,23;3,23;3,23;290,7;126,8909699
